candidate_id,candidate_skills,candidate_experience_years,candidate_location,job_id,job_title,job_description,job_required_skills,job_min_experience_years,job_location,job_type,applied_label
CAND_11880,"CRM, UX/UI, Spring",8,Remote,JOB_339,AI Engineer,"We are looking for a AI Engineer with skills in Adobe XD, Algorithms, Digital Marketing.","Adobe XD, Algorithms, Digital Marketing",2,Berlin,Part-time,1
CAND_11881,"Data Mining, SEO, Cloud Computing",9,Remote,JOB_387,Business Analyst,"We are looking for a Business Analyst with skills in Embedded Systems, CSS, C#.","Embedded Systems, CSS, C#",2,Berlin,Contract,1
CAND_11882,"Negotiation, Content Creation, Java",9,Berlin,JOB_104,AI Engineer,"We are looking for a AI Engineer with skills in SEO, TensorFlow, Adobe Photoshop.","SEO, TensorFlow, Adobe Photoshop",2,Toronto,Full-time,1
CAND_11883,"Network Security, .NET, SQL",3,New York,JOB_118,Project Manager,"We are looking for a Project Manager with skills in Content Strategy, Agile, Data Mining.","Content Strategy, Agile, Data Mining",7,San Francisco,Full-time,0
CAND_11884,"Digital Illustration, Embedded Systems, Storytelling",8,New York,JOB_71,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Communication, UX, Microservices.","Communication, UX, Microservices",5,Toronto,Full-time,1
CAND_11885,"UX/UI, User Research, Copywriting",9,Toronto,JOB_251,UX Designer,"We are looking for a UX Designer with skills in Illustration, Storytelling, Econometrics.","Illustration, Storytelling, Econometrics",1,Berlin,Full-time,1
CAND_11886,"Adobe Creative Suite, Content Creation, .NET",7,Remote,JOB_357,Software Engineer,"We are looking for a Software Engineer with skills in C#, Digital Marketing, Excel.","C#, Digital Marketing, Excel",7,Toronto,Contract,1
CAND_11887,"ETL, Adobe Illustrator, Network Security",7,San Francisco,JOB_176,UX Designer,"We are looking for a UX Designer with skills in Marketing Strategy, UX Design, Natural Language Processing.","Marketing Strategy, UX Design, Natural Language Processing",6,Remote,Part-time,1
CAND_11888,"Algorithms, Java, Node.js",6,Toronto,JOB_443,Data Scientist,"We are looking for a Data Scientist with skills in Interaction Design, React, JavaScript.","Interaction Design, React, JavaScript",1,Toronto,Remote,1
CAND_11889,"JavaScript, R, Interaction Design",3,London,JOB_251,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Digital Marketing, Content Strategy, Cloud Computing.","Digital Marketing, Content Strategy, Cloud Computing",7,Toronto,Part-time,0
CAND_11890,"UX Research, Content Strategy, Deep Learning",0,London,JOB_132,Software Engineer,"We are looking for a Software Engineer with skills in Algorithms, Analytics, Machine Learning.","Algorithms, Analytics, Machine Learning",4,London,Full-time,0
CAND_11891,"Research, Agile, Illustration",2,Remote,JOB_205,AI Engineer,"We are looking for a AI Engineer with skills in C++, DevOps, Copywriting.","C++, DevOps, Copywriting",2,Toronto,Full-time,1
CAND_11892,"Research, Data Analysis, Graphic Design",0,Toronto,JOB_330,AI Engineer,"We are looking for a AI Engineer with skills in Adobe Photoshop, Analytics, User Research.","Adobe Photoshop, Analytics, User Research",2,New York,Remote,0
CAND_11893,"IoT, Machine Learning, Spring",3,New York,JOB_276,UX Designer,"We are looking for a UX Designer with skills in Big Data, React, Research.","Big Data, React, Research",2,San Francisco,Part-time,1
CAND_11894,"TensorFlow, Adobe XD, Financial Analysis",8,London,JOB_7,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Android, Graphic Design, Excel.","Android, Graphic Design, Excel",6,Toronto,Part-time,1
CAND_11895,"Content Creation, Big Data, Digital Illustration",5,Remote,JOB_439,Project Manager,"We are looking for a Project Manager with skills in Adobe XD, Network Security, Spring.","Adobe XD, Network Security, Spring",3,London,Full-time,1
CAND_11896,"Storytelling, ETL, React",7,Berlin,JOB_390,Web Developer,"We are looking for a Web Developer with skills in Negotiation, Content Creation, Graphic Design.","Negotiation, Content Creation, Graphic Design",0,Remote,Full-time,1
CAND_11897,"DevOps, Automation, Data Science",9,London,JOB_364,UX Designer,"We are looking for a UX Designer with skills in Social Media, CSS, Research.","Social Media, CSS, Research",6,San Francisco,Part-time,1
CAND_11898,"Data Warehousing, System Design, Analytics",6,New York,JOB_471,Business Analyst,"We are looking for a Business Analyst with skills in Project Management, DevOps, Algorithms.","Project Management, DevOps, Algorithms",0,London,Full-time,1
CAND_11899,"Deep Learning, Adobe Photoshop, SEO",10,Berlin,JOB_319,Software Engineer,"We are looking for a Software Engineer with skills in R, C++, UX Research.","R, C++, UX Research",3,Toronto,Part-time,1
CAND_11900,"Java, Adobe Photoshop, Risk Analysis",8,New York,JOB_441,AI Engineer,"We are looking for a AI Engineer with skills in Marketing Strategy, Statistical Analysis, Econometrics.","Marketing Strategy, Statistical Analysis, Econometrics",8,New York,Part-time,1
CAND_11901,"CSS, Natural Language Processing, .NET",9,London,JOB_289,AI Engineer,"We are looking for a AI Engineer with skills in Statistics, UX Research, Social Media.","Statistics, UX Research, Social Media",8,New York,Full-time,1
CAND_11902,"Business Analysis, DevOps, HTML",7,New York,JOB_337,AI Engineer,"We are looking for a AI Engineer with skills in Data Visualization, Storytelling, Big Data.","Data Visualization, Storytelling, Big Data",4,Remote,Remote,1
CAND_11903,"Graphic Design, Excel, Linux",9,New York,JOB_203,UX Designer,"We are looking for a UX Designer with skills in Cloud Computing, Data Mining, SEO.","Cloud Computing, Data Mining, SEO",2,London,Remote,1
CAND_11904,"Microservices, UI Design, UX Research",5,Toronto,JOB_426,Business Analyst,"We are looking for a Business Analyst with skills in Financial Analysis, Java, .NET.","Financial Analysis, Java, .NET",7,New York,Contract,0
CAND_11905,"Negotiation, Adobe Creative Suite, Social Media",8,Remote,JOB_13,UX Designer,"We are looking for a UX Designer with skills in React, Content Writing, C#.","React, Content Writing, C#",2,Berlin,Full-time,1
CAND_11906,"Linux, Marketing Strategy, Negotiation",1,Berlin,JOB_491,Software Engineer,"We are looking for a Software Engineer with skills in Communication, User Research, Node.js.","Communication, User Research, Node.js",3,New York,Full-time,0
CAND_11907,".NET, CRM, UI Design",2,Remote,JOB_386,UX Designer,"We are looking for a UX Designer with skills in C++, Data Science, DevOps.","C++, Data Science, DevOps",8,Toronto,Part-time,0
CAND_11908,"Excel, Marketing Strategy, Machine Learning",2,Remote,JOB_189,Cloud Engineer,"We are looking for a Cloud Engineer with skills in CSS, Adobe XD, Risk Analysis.","CSS, Adobe XD, Risk Analysis",5,Remote,Remote,0
CAND_11909,"Digital Marketing, Graphic Design, Data Mining",5,Toronto,JOB_81,Web Developer,"We are looking for a Web Developer with skills in Microservices, Software Design, Statistical Analysis.","Microservices, Software Design, Statistical Analysis",7,Berlin,Full-time,0
CAND_11910,"DevOps, HTML, UX/UI",6,New York,JOB_176,AI Engineer,"We are looking for a AI Engineer with skills in SQL, Adobe Photoshop, UX.","SQL, Adobe Photoshop, UX",1,Berlin,Full-time,1
CAND_11911,"Research, SEO, Adobe Photoshop",5,Remote,JOB_156,Project Manager,"We are looking for a Project Manager with skills in DevOps, Storytelling, R.","DevOps, Storytelling, R",8,San Francisco,Part-time,0
CAND_11912,"Data Analysis, UI Design, Data Mining",7,San Francisco,JOB_445,AI Engineer,"We are looking for a AI Engineer with skills in Data Visualization, Research, Interaction Design.","Data Visualization, Research, Interaction Design",5,New York,Part-time,1
CAND_11913,"Microservices, Adobe Photoshop, Marketing Strategy",1,Berlin,JOB_283,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Data Warehousing, UI/UX, C#.","Data Warehousing, UI/UX, C#",6,San Francisco,Full-time,0
CAND_11914,"Excel, Digital Marketing, Graphic Design",8,Berlin,JOB_153,Web Developer,"We are looking for a Web Developer with skills in Analytics, Software Design, AI.","Analytics, Software Design, AI",5,San Francisco,Part-time,1
CAND_11915,"TensorFlow, SEO, Prototyping",4,San Francisco,JOB_337,Project Manager,"We are looking for a Project Manager with skills in NLP, Machine Learning, React.","NLP, Machine Learning, React",0,Toronto,Part-time,1
CAND_11916,"Excel, Adobe Illustrator, Negotiation",6,Remote,JOB_272,Web Developer,"We are looking for a Web Developer with skills in UX, Storytelling, Content Strategy.","UX, Storytelling, Content Strategy",7,New York,Full-time,0
CAND_11917,"Linux, Software Design, UX",10,Remote,JOB_413,Data Scientist,"We are looking for a Data Scientist with skills in Data Mining, Excel, UX/UI.","Data Mining, Excel, UX/UI",4,Remote,Contract,1
CAND_11918,"Network Security, Adobe Illustrator, Adobe Creative Suite",8,San Francisco,JOB_461,UX Designer,"We are looking for a UX Designer with skills in Data Science, CRM, Linux.","Data Science, CRM, Linux",2,San Francisco,Contract,1
CAND_11919,"Algorithms, Statistics, UI/UX",3,San Francisco,JOB_282,Software Engineer,"We are looking for a Software Engineer with skills in DevOps, Natural Language Processing, Research.","DevOps, Natural Language Processing, Research",1,Remote,Remote,1
CAND_11920,"Agile, React, C#",0,Berlin,JOB_272,UX Designer,"We are looking for a UX Designer with skills in Business Analysis, UI/UX, Excel.","Business Analysis, UI/UX, Excel",5,Berlin,Full-time,0
CAND_11921,"Machine Learning, Risk Analysis, Deep Learning",10,Remote,JOB_210,Project Manager,"We are looking for a Project Manager with skills in Risk Analysis, Business Analysis, Data Science.","Risk Analysis, Business Analysis, Data Science",2,Berlin,Full-time,1
CAND_11922,"IoT, Copywriting, Python",0,San Francisco,JOB_79,Business Analyst,"We are looking for a Business Analyst with skills in Project Management, Java, UI/UX.","Project Management, Java, UI/UX",4,Remote,Remote,0
CAND_11923,"Algorithms, CSS, Agile",7,Berlin,JOB_281,UX Designer,"We are looking for a UX Designer with skills in Creativity, Machine Learning, UX.","Creativity, Machine Learning, UX",0,Berlin,Part-time,1
CAND_11924,"Cloud Computing, Excel, UX Design",5,New York,JOB_168,Project Manager,"We are looking for a Project Manager with skills in SQL, Risk Analysis, Creativity.","SQL, Risk Analysis, Creativity",6,Berlin,Part-time,0
CAND_11925,"Data Science, Adobe Illustrator, Storytelling",3,Remote,JOB_467,Software Engineer,"We are looking for a Software Engineer with skills in Analytics, R, Spring.","Analytics, R, Spring",4,San Francisco,Full-time,0
CAND_11926,"Data Warehousing, React, DevOps",3,San Francisco,JOB_52,Cloud Engineer,"We are looking for a Cloud Engineer with skills in CSS, Creativity, Software Design.","CSS, Creativity, Software Design",0,Remote,Part-time,1
CAND_11927,"Adobe XD, TensorFlow, Content Writing",3,London,JOB_30,Data Scientist,"We are looking for a Data Scientist with skills in TensorFlow, Software Design, CRM.","TensorFlow, Software Design, CRM",4,Berlin,Remote,0
CAND_11928,"IoT, Embedded Systems, Econometrics",0,Toronto,JOB_62,Data Scientist,"We are looking for a Data Scientist with skills in IoT, Machine Learning, Data Visualization.","IoT, Machine Learning, Data Visualization",5,London,Full-time,0
CAND_11929,"Network Security, Analytics, Communication",4,Toronto,JOB_134,Project Manager,"We are looking for a Project Manager with skills in Excel, Natural Language Processing, HTML.","Excel, Natural Language Processing, HTML",0,Toronto,Full-time,1
CAND_11930,"Microservices, Analytics, User Research",1,London,JOB_124,Project Manager,"We are looking for a Project Manager with skills in Microservices, Statistics, Communication.","Microservices, Statistics, Communication",7,Toronto,Remote,0
CAND_11931,"CRM, Statistics, Research",1,San Francisco,JOB_403,AI Engineer,"We are looking for a AI Engineer with skills in Interaction Design, Adobe Illustrator, Business Analysis.","Interaction Design, Adobe Illustrator, Business Analysis",1,San Francisco,Remote,1
CAND_11932,"Digital Marketing, JavaScript, Algorithms",7,New York,JOB_237,Cloud Engineer,"We are looking for a Cloud Engineer with skills in DevOps, NLP, Prototyping.","DevOps, NLP, Prototyping",0,San Francisco,Part-time,1
CAND_11933,"Analytics, Project Management, Negotiation",0,Toronto,JOB_105,Project Manager,"We are looking for a Project Manager with skills in Linux, Algorithms, Risk Analysis.","Linux, Algorithms, Risk Analysis",7,San Francisco,Contract,0
CAND_11934,"Business Analysis, Software Design, Java",9,Toronto,JOB_469,UX Designer,"We are looking for a UX Designer with skills in Algorithms, Risk Analysis, CRM.","Algorithms, Risk Analysis, CRM",6,Toronto,Remote,1
CAND_11935,"Cloud Computing, Adobe Illustrator, Data Structures",7,Remote,JOB_436,UX Designer,"We are looking for a UX Designer with skills in TensorFlow, JavaScript, Statistical Analysis.","TensorFlow, JavaScript, Statistical Analysis",7,San Francisco,Contract,1
CAND_11936,"Content Creation, SQL, Social Media",4,London,JOB_430,Software Engineer,"We are looking for a Software Engineer with skills in Social Media, Big Data, Microservices.","Social Media, Big Data, Microservices",8,San Francisco,Remote,0
CAND_11937,"HTML, Algorithms, Project Management",9,Remote,JOB_43,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Creativity, Java, Data Mining.","Creativity, Java, Data Mining",1,New York,Contract,1
CAND_11938,"Business Analysis, Content Creation, Big Data",10,Remote,JOB_220,Cloud Engineer,"We are looking for a Cloud Engineer with skills in NLP, Adobe Photoshop, Project Management.","NLP, Adobe Photoshop, Project Management",0,Berlin,Contract,1
CAND_11939,"Analytics, DevOps, Content Strategy",0,Toronto,JOB_413,Data Scientist,"We are looking for a Data Scientist with skills in Illustration, Research, Adobe Illustrator.","Illustration, Research, Adobe Illustrator",8,Toronto,Part-time,0
CAND_11940,"Content Creation, Project Management, ETL",9,Remote,JOB_83,Data Scientist,"We are looking for a Data Scientist with skills in Interaction Design, Python, UX.","Interaction Design, Python, UX",4,Berlin,Part-time,1
CAND_11941,"Big Data, JavaScript, R",5,Toronto,JOB_256,Project Manager,"We are looking for a Project Manager with skills in Python, CRM, HTML.","Python, CRM, HTML",5,Toronto,Full-time,1
CAND_11942,"Statistical Analysis, Microservices, Cybersecurity",0,Berlin,JOB_19,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Creativity, Adobe Photoshop, UI/UX.","Creativity, Adobe Photoshop, UI/UX",4,San Francisco,Contract,0
CAND_11943,"Prototyping, Statistics, JavaScript",8,Berlin,JOB_225,Web Developer,"We are looking for a Web Developer with skills in UI Design, Android, Content Strategy.","UI Design, Android, Content Strategy",5,New York,Full-time,1
